periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,20,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,18,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,30,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,1321,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,369,Violencia contra autoridades elegidas,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,374,Desacato,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,375,Perturbación del orden en el lugar donde la autoridad ejerce su función (Desacato),1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",101,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-B,Ingreso indebido de materiales o componentes con fines de elaboración de equipos de comunicación en centros de detención o reclusión,9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,S/Art,DELITOS COMETIDOS POR PARTICULARES,11,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,71,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,11,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,27,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,12,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,54,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,412,Expedición de prueba o informe falso en proceso judicial,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,77,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,421,Patrocinio indebido de abogado o mandatario judicial (prevaricato),1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,424,Omisión de ejercicio de la acción penal,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,425,Funcionario o servidor público (disposiciones comunes),1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,S/Art,DELITOS CONTRA LA ADMINISTRACIÓN DE JUSTICIA,16,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA ADMINISTRACIÓN PUBLICA,112,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,ATENTADOS CONTRA EL SISTEMA CREDITICIO,209,Actos Ilícitos,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,ATENTADOS CONTRA EL SISTEMA CREDITICIO,210,Comisión de delito por culpa del agente,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,ATENTADOS CONTRA EL SISTEMA CREDITICIO,S/Art,ATENTADOS CONTRA EL SISTEMA CREDITICIO,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA CONFIANZA Y LA BUENA FE EN LOS NEGOCIOS,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,37,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,S/Art,LIBRAMIENTO Y COBRO INDEBIDO,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,USURA,214,Usura,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,379,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,267,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,S/Art,ATENTADOS CONTRA LA PATRIA POTESTAD,28,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,143,Alteración o supresión del estado civil,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,145,Alteración o supresión de la filiación de menor,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,S/Art,DELITOS CONTRA EL ESTADO CIVIL,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA LA FAMILIA (Sin especificar delito subgenérico),S/Art,CONTRA LA FAMILIA,10,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,MATRIMONIOS ILEGALES,139,Bigamia,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,5468,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,S/Art,OMISIÓN DE ASISTENCIA FAMILIAR,51,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DELITOS CONTRA LA FE PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA FE PUBLICA,160,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),144,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,S/Art,DISPOSICIONES COMUNES,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,341,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,251,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,431,Expedición de certificado médico falso,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,S/Art,FALSIFICACIÓN DE DOCUMENTOS EN GENERAL,81,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DELITOS CONTRA LA HUMANIDAD (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA HUMANIDAD,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,10,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,S/Art,DESAPARICIÓN FORZADA,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,13,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,S/Art,DISCRIMINACIÓN,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,CONTRA LA LIBERTAD (Sin especificar delito subgenérico),S/Art,CONTRA LA LIBERTAD,1306,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,19,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,182-A,"Publicación en los medios de comunicación sobre delitos de libertad sexual contra niñas, niños y adolescente",2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-A,Pornografía infantil,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,"Proposiciones a niños, niñas y adolescentes con fines sexuales",8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,S/Art,OFENSAS AL PUDOR PUBLICO,12,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,11,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,181,Proxenetismo.,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,S/Art,PROXENETISMO,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,132,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,S/Art,VIOLACION DE DOMICILIO,43,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,13,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,157,Uso indebido de archivos computarizados,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,"Difusión de imágenes, materiales audiovisuales o audios con contenido sexual",4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,S/Art,VIOLACION DE LA INTIMIDAD,41,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,19,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-B,Trabajo forzoso,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,S/Art,VIOLACIÓN DE LA LIBERTAD DE TRABAJO,26,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,686,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,116,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,153,Trata de personas,30,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,130,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,153-A,Formas agravadas de la Trata de Personas,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,S/Art,VIOLACIÓN DE LA LIBERTAD PERSONAL,310,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,335,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
